,user_id,avg_time_difference,avg_time_difference_in_min,avg_time_difference_in_hours,followers_count,retweet_count,sentiment_score,sentiment,extreme_user
8317,1262752666133786625,0 days 05:06:43.000000000,306.72,5.112,76,555,2,positive,0
8318,1262754958455136258,0 days 01:41:25.133333333,101.42,1.69,44,85,-1,negative,0
8319,1262756806683574273,0 days 00:29:42.737864077,29.7,0.495,88,62,69,positive,1
8320,1262758158063157249,0 days 13:37:30.000000000,817.5,13.625,97,7,-2,negative,0
8321,1262769025492250626,0 days 03:25:27.666666666,205.45,3.424,22,7,1,positive,0
8322,1262784008548757505,0 days 00:00:57.333333333,0.95,0.016,49,50,-1,negative,1
8323,1262790145448841216,0 days 02:18:36.666666666,138.6,2.31,113,6,-2,negative,0
8324,1262809192169005060,0 days 06:16:42.833333333,376.7,6.278,9,0,-1,negative,0
8325,1262903538637651968,0 days 00:06:11.000000000,6.18,0.103,105,43,1,positive,1
8326,1262927117513142272,0 days 07:02:33.666666666,422.55,7.043,6,0,0,neutral,0
8327,1262967003725381644,0 days 04:50:17.333333333,290.28,4.838,6,214,1,positive,0
8328,1262968102276513796,0 days 08:49:31.500000000,529.52,8.825,110,152,0,neutral,0
8329,1262976139510927361,0 days 00:00:04.000000000,0.07,0.001,5,15,-1,negative,1
8330,1262982130138636288,0 days 02:16:38.571428571,136.63,2.277,488,0,1,positive,0
8331,1262987889715142656,0 days 00:01:11.000000000,1.18,0.02,284,43,0,neutral,1
8332,1262993480004993024,0 days 00:01:56.400000000,1.93,0.032,626,20,0,neutral,1
8333,1263004750095642626,0 days 00:19:20.000000000,19.33,0.322,3,135,-1,negative,1
8334,1263006914717327361,0 days 00:00:14.333333333,0.23,0.004,14,7,-3,negative,1
8335,1263016523846778882,0 days 00:00:07.166666666,0.12,0.002,34,85,0,neutral,1
8336,1263020081275166720,0 days 10:02:20.250000000,602.33,10.039,279,2,0,neutral,0
8337,1263036355149533184,0 days 01:58:10.888888888,118.17,1.969,71,65,5,positive,0
8338,1263037156999733248,0 days 01:46:32.333333333,106.53,1.776,6,27,0,neutral,0
8339,1263037445983043587,0 days 00:43:49.843750000,43.82,0.73,93,69,18,positive,1
8340,1263039261688954880,0 days 08:56:19.000000000,536.32,8.939,41,31,5,positive,0
8341,1263041581973676032,0 days 00:24:20.480519480,24.33,0.406,51,86,10,positive,1
8342,1263044406413680643,0 days 00:07:51.666666666,7.85,0.131,1224,2,0,neutral,1
8343,1263048440558301184,0 days 01:44:52.680000000,104.87,1.748,71,59,6,positive,0
8344,1263055870948069376,0 days 00:00:27.000000000,0.45,0.007,48,8,-1,negative,1
8345,1263057972772642816,0 days 02:15:42.666666666,135.7,2.262,91,691,1,positive,0
8346,1263061568205598720,0 days 00:00:08.250000000,0.13,0.002,73,42,0,neutral,1
8347,1263075630775762944,0 days 00:38:26.700000000,38.43,0.641,7,48,1,positive,1
8348,1263091959519866882,0 days 19:08:59.333333333,1148.98,19.15,111,33,2,positive,0
8349,1263093679528517632,0 days 00:00:10.000000000,0.17,0.003,353,40,1,positive,1
8350,1263117199910285312,0 days 00:00:03.000000000,0.05,0.001,8,594,-1,negative,1
8351,1263136543935541248,0 days 08:23:40.400000000,503.67,8.394,526,1428,-1,negative,0
8352,1263137999157710851,0 days 00:00:03.500000000,0.05,0.001,11,50,2,positive,1
8353,1263138567188029441,0 days 20:46:06.666666666,1246.1,20.768,253,164,1,positive,0
8354,1263146250444181510,0 days 09:38:51.875000000,578.85,9.648,32,3,-1,negative,0
8355,1263169179789725696,0 days 00:00:14.000000000,0.23,0.004,2,6,3,positive,1
8356,1263172767861465090,0 days 07:39:21.333333333,459.35,7.656,59,7,3,positive,0
8357,1263288081962205185,0 days 04:46:05.333333333,286.08,4.768,12,2382,1,positive,0
8358,1263320569849581568,0 days 04:54:31.888888888,294.52,4.909,65,85,0,neutral,0
8359,1263333132339539968,0 days 05:44:46.500000000,344.77,5.746,5,2,0,neutral,0
8360,1263336071493976064,0 days 00:03:52.000000000,3.87,0.064,179,21,0,neutral,1
8361,1263341660492070912,0 days 01:24:14.500000000,84.23,1.404,53,103,0,neutral,1
8362,1263352217689612289,0 days 00:06:55.800000000,6.92,0.115,69,21,3,positive,1
8363,1263356906673803264,0 days 00:00:01.333333333,0.02,0.0,111,7,2,positive,1
8364,1263360579038658562,0 days 00:00:15.000000000,0.25,0.004,9,7,1,positive,1
8365,1263362701549613057,0 days 00:01:10.000000000,1.17,0.019,5,9,-1,negative,1
8366,1263378044191793152,0 days 00:03:59.333333333,3.98,0.066,62,363,0,neutral,1
8367,1263381491884662784,0 days 04:21:05.166666666,261.08,4.351,22,169,1,positive,0
8368,1263389872330403840,0 days 05:32:17.000000000,332.28,5.538,347,1,1,positive,0
8369,1263390921355259905,0 days 00:04:45.666666666,4.75,0.079,96,1259,0,neutral,1
8370,1263400278016966661,0 days 04:37:43.600000000,277.72,4.629,7,46,1,positive,0
8371,1263414101960581120,0 days 00:00:13.000000000,0.22,0.004,14,772,0,neutral,1
8372,1263426441867218945,0 days 11:51:39.200000000,711.65,11.861,69,399,1,positive,0
8373,1263428165495644160,0 days 00:01:59.750000000,1.98,0.033,77,21,0,neutral,1
8374,1263429785512038400,0 days 00:01:12.000000000,1.2,0.02,764,4,1,positive,1
8375,1263435283850240000,0 days 04:39:30.800000000,279.5,4.658,10,4,0,neutral,0
8376,1263448537154621441,0 days 00:01:27.931034482,1.45,0.024,384,52,1,positive,1
8377,1263461014152122369,0 days 03:14:46.409090909,194.77,3.246,142,57,5,positive,0
8378,1263492820926693377,0 days 17:14:17.000000000,1034.28,17.238,232,42,1,positive,0
8379,1263502086773379072,0 days 00:00:47.400000000,0.78,0.013,146,6,4,positive,1
8380,1263504405959184389,0 days 00:07:44.500000000,7.73,0.129,221,34,1,positive,1
8381,1263505007602577408,0 days 09:39:52.200000000,579.87,9.664,19,29,2,positive,0
8382,1263512502962454528,0 days 08:36:21.625000000,516.35,8.606,37,8,1,positive,0
8383,1263634865318178817,0 days 00:00:08.750000000,0.13,0.002,46,10,1,positive,1
8384,1263665774410989569,0 days 02:37:41.642857142,157.68,2.628,277,3139,0,neutral,0
8385,1263686093511315459,0 days 00:00:01.333333333,0.02,0.0,4,3,1,positive,1
8386,1263696474178756608,0 days 01:54:47.714285714,114.78,1.913,240,52,0,neutral,0
8387,1263709081514147843,0 days 00:00:09.333333333,0.15,0.003,161,0,2,positive,1
8388,1263710522328875008,0 days 00:53:33.333333333,53.55,0.892,25,5,2,positive,1
8389,1263711914036781056,0 days 13:49:11.000000000,829.18,13.82,27,32,0,neutral,0
8390,1263715311309795329,0 days 01:25:54.500000000,85.9,1.432,47,54,0,neutral,1
8391,1263718187952148480,0 days 07:21:59.333333333,441.98,7.366,47,1656,1,positive,0
8392,1263734638322823168,0 days 03:37:35.400000000,217.58,3.626,14,531,2,positive,0
8393,1263739096687497225,0 days 00:17:23.214285714,17.38,0.29,9,59,-1,negative,1
8394,1263740678401429506,0 days 05:38:30.600000000,338.5,5.642,88,9,2,positive,0
8395,1263745825915768832,0 days 16:26:32.666666666,986.53,16.442,126,527,-1,negative,0
8396,1263759450890031106,0 days 00:00:04.571428571,0.07,0.001,145,70,-1,negative,1
8397,1263765461851750400,0 days 00:07:35.066666666,7.58,0.126,14,20,0,neutral,1
8398,1263769899694010368,0 days 00:20:36.375000000,20.6,0.343,4,41,-2,negative,1
8399,1263771476102168576,0 days 08:43:22.800000000,523.37,8.723,1363,7314,0,neutral,0
8400,1263784110952235008,0 days 00:00:18.000000000,0.3,0.005,95,235,-1,negative,1
8401,1263801497550282753,0 days 05:12:07.750000000,312.12,5.202,358,187,2,positive,0
8402,1263810467862065152,0 days 01:40:03.333333333,100.05,1.667,132,37,0,neutral,0
8403,1263832260324753408,0 days 00:00:06.333333333,0.1,0.002,271,8,-1,negative,1
8404,1263835827836268544,0 days 00:10:00.666666666,10.0,0.167,305,69,1,positive,1
8405,1263845304773869569,0 days 00:01:53.111111111,1.88,0.031,160,0,2,positive,1
8406,1263850787517591552,0 days 04:19:52.666666666,259.87,4.331,1146,25,0,neutral,0
8407,1263856344156770304,0 days 01:21:56.750000000,81.93,1.366,432,14,1,positive,1
8408,1263876390857977857,0 days 00:00:16.000000000,0.27,0.004,14,129,0,neutral,1
8409,1263878951014928388,0 days 00:00:16.000000000,0.27,0.004,266,5,4,positive,1
8410,1264025974066122753,0 days 04:23:48.625000000,263.8,4.397,366,86,-2,negative,0
8411,1264030662132142080,0 days 07:01:21.833333333,421.35,7.022,314,19,-1,negative,0
8412,1264037170102374400,0 days 00:22:26.642857142,22.43,0.374,709,5,3,positive,1
8413,1264037986771054602,0 days 04:05:42.600000000,245.7,4.095,45,0,1,positive,0
8414,1264038502708068352,0 days 00:00:19.666666666,0.32,0.005,34,37,0,neutral,1
8415,1264045395329650689,0 days 02:18:45.750000000,138.75,2.312,13,70,-1,negative,0
8416,1264050562674429953,0 days 03:54:14.625000000,234.23,3.904,110,13,0,neutral,0
8417,1264051954784886784,0 days 00:00:26.750000000,0.43,0.007,268,31,-1,negative,1
8418,1264055557121507329,0 days 05:56:57.500000000,356.95,5.949,76,0,0,neutral,0
8419,1264064559968649216,0 days 00:49:53.250000000,49.88,0.831,185,3914,1,positive,1
8420,1264123570151665665,0 days 01:27:49.333333333,87.82,1.464,162,94,0,neutral,1
8421,1264124836202373120,0 days 01:16:22.000000000,76.37,1.273,243,0,0,neutral,1
8422,1264130450118696960,0 days 00:26:06.200000000,26.1,0.435,500,42,0,neutral,1
8423,1264135535670390784,0 days 00:00:06.428571428,0.1,0.002,352,54,0,neutral,1
8424,1264148270764490752,0 days 03:28:57.833333333,208.95,3.482,26,159,0,neutral,0
8425,1264157436602200066,0 days 01:37:02.666666666,97.03,1.617,72,3,-1,negative,0
8426,1264161593044025344,0 days 04:00:23.800000000,240.38,4.006,100,2,-2,negative,0
8427,1264172911356710915,0 days 12:29:47.000000000,749.78,12.496,363,6952,1,positive,0
